E_intercept,alpha_base
226072222874.8528,1.0048379746968584e-05
246275470325.21237,6.84677897895039e-06
224205009941.3921,1.1332506846611144e-05
248437525303.0009,1.132517117187536e-05
150869865085.79037,1.1944458781913656e-05
233506779809.27832,1.010188613131094e-05
219578675242.5536,6.698464169397806e-06
180463582617.99716,1.1265183339405662e-05
154731315727.76572,1.1613855437016618e-05
227409925874.68585,1.0634427619384543e-05
150946755485.47437,1.1105608044254035e-05
255764345683.27676,9.837939318291808e-06
223734814796.3024,7.582814426380969e-06
203630942299.43716,7.132565083581073e-06
177253265169.73965,1.085576332886986e-05
249082423123.28723,7.612744026813532e-06
234537990063.0764,9.008193689821849e-06
240130779223.14056,9.832251813056775e-06
233576684894.68304,1.034132129979423e-05
252042163055.4675,1.0743793830376578e-05
259188587512.29297,9.22517230592755e-06
215663317248.6788,9.928057063250198e-06
214246542262.0295,8.167512418541174e-06
211543481516.15823,1.151666739662778e-05
236118988353.22723,1.1803510205912177e-05
160584304440.1168,1.1916859429531884e-05
254719601506.68195,1.113816118320472e-05
192552111898.02737,1.0370928209879664e-05
209845350304.357,7.287331046333201e-06
221535484294.3316,9.922735408017527e-06
180207229281.86108,1.0329343275589253e-05
255567456280.23868,1.05045716761139e-05
222199035794.19223,1.1480328403433322e-05
246668795762.1216,7.931153163154171e-06
195309099752.2566,6.743981139767934e-06
233794460530.97623,6.706763481202938e-06
175433967554.61246,7.857545480184049e-06
175728447977.73492,7.478797901650384e-06
229025704761.20923,8.082301373713233e-06
192576582671.3397,7.27718474007662e-06
181850546529.18805,9.92637462997116e-06
243699089400.3753,7.2825419438781e-06
147396730527.58923,7.981046286040158e-06
218305622504.3908,9.217941229064134e-06
256393198887.09656,9.298835433583166e-06
189654864703.7401,9.088929421374722e-06
259112798644.16055,1.1797436599959862e-05
247595186148.49908,6.665562211407106e-06
243977475386.0928,8.59121880272601e-06
237350629174.12775,9.625028339762818e-06
236991299485.9857,1.1515460589713986e-05
190970085351.9748,7.822512821551756e-06
165453766409.08502,8.12788767545125e-06
195843842102.2448,7.073943060119713e-06
208273505657.9973,9.45758754589054e-06
203099339576.0138,1.1246084759119738e-05
246067336805.3572,9.477687665684706e-06
179708803748.65424,1.1388702645989905e-05
231438846396.50336,9.489012459552087e-06
151845201887.49884,1.0357392922788293e-05
154017176129.59488,9.361329574806598e-06
218741350086.05304,1.2245829555063584e-05
161521129469.804,9.021782558475309e-06
147893060843.25098,9.782728098015665e-06
254327117151.8169,9.01176050307709e-06
149678278626.8915,7.49830635373152e-06
154581713479.079,7.633854833040394e-06
155381030122.8181,6.615169035232627e-06
177777221053.1507,6.802198570417498e-06
219047462184.3893,1.1428714069486124e-05
165355030364.40808,8.613277689069866e-06
169473358201.8186,9.103336548440105e-06
154041175466.58295,8.062030332724386e-06
208292905752.24692,1.070919134929231e-05
148073900021.67703,6.558461466665067e-06
168516455383.33997,1.0410792632604554e-05
147315751876.14587,7.97134456220809e-06
168993764048.89627,1.0537267973325192e-05
173997441804.7662,1.0614430241060755e-05
227705833126.9322,9.260995631562092e-06
245750143233.0345,1.0262210263332456e-05
182116184774.51617,9.459894954568495e-06
157124948972.47192,7.784412803831074e-06
178858364762.96475,7.053491432620011e-06
153612175694.07074,8.998638698455026e-06
194634830676.2179,6.557115332068491e-06
257813862591.5741,9.628810831664428e-06
222587115245.40344,1.2149310967949094e-05
253186277093.41565,1.1271989280910664e-05
249190689934.21268,1.1626771867223678e-05
156110915413.30566,7.265555689241695e-06
152085279057.0012,9.45866145787792e-06
222503410487.5609,1.207622391019968e-05
225429885762.6381,8.2338817728265e-06
251602381404.2718,1.2400056958920456e-05
188356293980.8615,9.311145366503726e-06
167479796931.18765,8.03523012025817e-06
204703917317.8688,1.0829639189888944e-05
242203857373.83,8.758014506318344e-06
196549241425.3209,8.621517795384576e-06
179215329824.92572,1.0174013838416278e-05
243698793850.06076,9.795340720797388e-06
149850529755.38782,6.586763751753065e-06
201070602150.12457,1.21144003217298e-05
176188242923.52063,6.641779332936011e-06
237900462490.3449,1.0839999268012656e-05
222890701607.2104,1.052714327201213e-05
208116307676.498,1.1653372105785368e-05
203542275769.57663,8.426725664204945e-06
173497825822.66458,9.030509140546062e-06
187294105015.8753,7.227735011059476e-06
153998547818.063,1.2200742189520554e-05
248359870709.22885,1.0810805785865591e-05
200540558976.49216,7.001398274660806e-06
168404630682.84338,6.989328854593679e-06
160979497588.43637,8.385734517684092e-06
203440342525.982,9.800350760230829e-06
180231751131.37555,9.059703097647348e-06
220689756632.1213,6.804432842372833e-06
247677215359.0633,1.1111917389388856e-05
151429717885.20093,8.89170857842469e-06
212889517926.91357,1.1309991842820057e-05
231966221937.6806,1.0795989434207488e-05
247250183946.22607,7.200328010115803e-06
164543998693.6071,1.1988474248962154e-05
208456432036.96945,7.598889501586134e-06
222342429405.92703,1.0571192273014133e-05
230133282748.72955,9.588152226784364e-06
221414531850.84265,1.2234453191951607e-05
232098516578.6005,1.1935998698797994e-05
257171333432.64563,1.217048506085865e-05
152327376882.55057,8.231779267697425e-06
257070351163.39435,9.660943392646451e-06
196334409207.87152,7.558260751612264e-06
146363917736.5376,1.0437018699951788e-05
208592440770.33597,8.164642285143824e-06
178338456012.09818,1.0347135380117948e-05
170306205586.8587,7.501914539030152e-06
257572266413.33044,1.078153526595592e-05
237400132054.8396,1.2313069705983895e-05
172299168428.88632,8.185055720444015e-06
200507351240.9396,7.748890874402624e-06
183218227935.45065,1.1277441889751963e-05
212856463731.08057,7.842294061294204e-06
188111623533.08035,8.93162861043517e-06
220576907086.7605,1.179535274372965e-05
255267219143.11395,1.172328448737684e-05
202403156161.97885,8.016627521755378e-06
185253032982.2811,1.1418251217607804e-05
209415399459.5213,1.2285319251847513e-05
172352000673.6259,8.796030990035804e-06
232698978848.58005,1.017950556266011e-05
234201083317.0232,1.065121988974857e-05
182774980012.02652,1.1584294881487295e-05
192630458142.37036,9.921699539514313e-06
152428819185.91296,1.0001590373316036e-05
242167514622.59732,8.15049390704627e-06
161041599527.9277,9.437280952863452e-06
251344122873.2913,8.482519156227218e-06
235575208932.65613,6.554861212785818e-06
166459427842.16342,7.877114200176635e-06
162448826353.04468,6.534664710880855e-06
160778984228.01657,1.0903776024635789e-05
258764593196.88544,6.674435485431334e-06
169473363012.75708,7.626994869787917e-06
220264202209.10608,1.0485532530925588e-05
185628025937.83783,7.053137432679053e-06
164703362218.17572,6.6820583767210975e-06
179326907026.96393,7.553844272937929e-06
169845018408.61194,9.442727852542813e-06
159242006885.7395,1.1249685535445277e-05
175505972970.57727,6.858280488036645e-06
183180070386.23547,6.61776647113309e-06
214934579334.8736,7.080994207234265e-06
238858227567.72668,1.0360916073648197e-05
236156461394.00717,1.117244974989623e-05
230676739331.59497,1.1428576820357944e-05
194773509571.80652,8.21620800586454e-06
187449174040.84097,1.1355348433525582e-05
257924670148.73187,1.2194901916683611e-05
183991644809.61105,7.661820944402972e-06
247068541989.51404,6.613278314188044e-06
175861118438.51,1.227037528005768e-05
156954706322.26862,7.290883994841086e-06
207757948403.8698,7.287300871397058e-06
208389845002.21732,1.0570515609240329e-05
178485551082.9046,1.0100758110150143e-05
235935779499.70096,7.225932554865367e-06
209713910581.7837,1.1704877351242934e-05
214235963540.48163,1.046594759811181e-05
258516991913.0172,7.688301676433791e-06
251925618168.09045,1.0147239902974203e-05
226343314399.01877,1.0338449141352457e-05
180319580602.97137,9.521377789719056e-06
191115616271.8923,1.03088244274774e-05
167566829810.75262,8.657676919715965e-06
204920671936.1939,9.565204041908756e-06
256386090633.7324,9.068353339395617e-06
221776700116.72284,7.625803882168262e-06
234766250935.304,1.186284032418702e-05
203119548227.3943,1.0826316976415e-05
237174647383.444,6.957636998627038e-06
217505993888.1237,1.0593530072437827e-05
170986699260.82773,8.466935589945633e-06
241803392527.383,6.7826858725995366e-06
227703057756.90704,9.436769069251616e-06
181609092159.25275,1.1552501944662123e-05
199272452658.23392,6.894824828855298e-06
213271858164.7016,1.155082997596342e-05
231032275283.161,9.536512696258637e-06
194815669732.23996,1.0704223282016057e-05
257649604166.42096,1.213163543991567e-05
236953113488.98135,9.924510088950308e-06
162207485021.27716,8.383910906678316e-06
258808537961.88483,1.027827252788448e-05
182873616747.1015,8.101198675275857e-06
233764206996.15317,9.789031022415896e-06
160755950300.81216,9.945806032700797e-06
225028852686.94324,1.011161086833321e-05
147246425189.6434,9.309859803555498e-06
195802837179.6355,8.224508693823014e-06
182027157508.27347,6.575130572204322e-06
193227626916.26923,9.135325126659502e-06
186068395175.37155,1.062016538184528e-05
247817557854.20975,1.0013953966229054e-05
202899431869.39,6.933088074757888e-06
229014451201.97528,7.891668137154138e-06
186934503931.90027,9.713738649981729e-06
175559861048.0285,1.1823827850650627e-05
162255091775.10696,1.0684023623893358e-05
240424582441.53476,1.0029118483488352e-05
235066440139.6834,8.529778312915473e-06
175379056580.51105,7.973805541473052e-06
189846040500.9903,1.2173071157183107e-05
159498218773.51028,8.574625605450695e-06
242458316255.93524,8.199728215386869e-06
223068423187.0081,6.551042933297033e-06
197150144139.34277,1.0380242471756868e-05
172491690652.50378,1.1270913880643204e-05
146286170654.24115,1.194879378408876e-05
204006774469.1485,1.2360165732964896e-05
247267955513.48865,9.337977347156745e-06
158177810604.16782,9.432749553198976e-06
163626091267.11115,9.541630684097536e-06
171732193767.497,1.0978185440533582e-05
228663676301.932,1.1189568750060222e-05
169790127778.79868,8.35396872822626e-06
145980821033.2801,9.032789763498247e-06
195369434176.10904,1.133550220535479e-05
230085202160.9179,8.127829196788525e-06
241487701851.81293,6.820011946260658e-06
167436480840.65515,8.96707771517841e-06
167865616234.1015,8.672570522146418e-06
226273951692.87103,1.097714052854341e-05
155830206994.02536,1.1357501114636528e-05
225282569192.4105,6.5357130961084135e-06
235343687530.92636,1.1319870719592752e-05
244169132761.82605,1.0145455875126618e-05
257811579331.72125,9.629294167625072e-06
241054867495.4604,8.560490315402743e-06
195139994742.84097,1.0238744832128946e-05
149440444740.84067,1.1573545326318769e-05
245445764780.2544,7.140835916827183e-06
185303269579.72675,7.715259084762565e-06
239006572650.72137,8.411036707995016e-06
173986915654.52606,7.563577723443363e-06
239909804354.0076,1.23569920490403e-05
233500774158.466,1.2352279790122192e-05
229004309505.3307,1.2075147106745512e-05
224700987676.72504,1.0795174711861542e-05
211271832399.05865,7.685763190886168e-06
194341294468.1112,8.305471567043412e-06
199756939376.90543,1.171215730344412e-05
256248517686.5241,1.1368762808843813e-05
198455810996.2832,1.0228265657345552e-05
206846550380.79868,1.1329955776060394e-05
182155422079.1658,8.99524587534491e-06
259138627063.5429,1.1012956486655022e-05
172885826348.04343,9.198669012783503e-06
183548189449.27423,8.466123706817039e-06
239314218769.0324,7.10684076383692e-06
167271604302.96777,1.019478509476751e-05
259084000170.86288,9.64480634920814e-06
212146902012.14886,1.075449224361781e-05
218600835844.8016,1.0596994624877946e-05
152133181567.58676,8.544531961482248e-06
220308142104.14703,8.783391059251684e-06
226273562268.09668,9.95558347868069e-06
178480851206.59448,8.018281145618744e-06
208367402774.95197,1.1289078325234565e-05
228958193526.9481,1.0178912479211644e-05
221034716553.11017,6.880785059802715e-06
151505458624.97263,6.525099318404319e-06
250918958104.1229,8.402037328719084e-06
232041369528.95572,1.2125960413772984e-05
190788568441.70563,7.526549327752477e-06
258128020935.49683,1.1122664309997065e-05
164599537448.04163,7.360131074814531e-06
215777664763.44705,1.1254022536132444e-05
255084293184.13464,1.1698913102008686e-05
174046216787.5273,1.055628514480631e-05
179912201459.00925,6.574955493386963e-06
152228879925.6234,8.772975372948875e-06
213867172985.4329,1.0670568584817717e-05
194652037130.01517,1.0755318479803064e-05
206650854619.18436,8.426629889718486e-06
153883521345.54715,1.175488838675733e-05
204680278734.36584,1.1253939430788305e-05
255903424227.43185,1.0908815523180233e-05
241992000036.71985,1.1833428338165752e-05
187431371544.35452,8.973176725671109e-06
212691648035.6057,8.42000614178852e-06
226021506386.55923,8.14846906587199e-06
253637328957.2617,8.541053212247625e-06
231782677054.80872,1.0756638700373912e-05
169177860229.95547,1.1440713370864509e-05
197738118755.61707,6.716113162923323e-06
198419571116.93512,6.580767655419385e-06
250924864802.32996,1.0861869100857475e-05
165718174818.55542,1.1159162674017614e-05
161816960255.52795,7.59372020917716e-06
255957295045.02112,8.691091417371049e-06
168083835526.12738,9.349714335032474e-06
166520387932.6873,1.243986802633551e-05
185955553436.9256,9.231056182315151e-06
206183577952.75095,8.206060613578466e-06
191179987293.087,1.0587140815735415e-05
237000592874.40024,8.144157733438565e-06
192574795438.37308,6.684273145981572e-06
155403694930.51715,9.822921962440317e-06
192375688273.7189,9.388378342463933e-06
192631640645.70792,7.365039398296683e-06
181712903340.3589,9.633346107685742e-06
214967618838.6748,1.0143911893672744e-05
253504007731.22623,7.497649351752381e-06
253274650260.54837,1.2115179175046112e-05
191408061725.5914,9.018773643449683e-06
178777025600.07858,1.0456781053332104e-05
187130040778.69357,7.587496008588699e-06
166475887891.54385,8.374225741661807e-06
183802277873.48837,9.661074621714396e-06
230704332150.19333,7.382683391997053e-06
238695746488.24716,1.0787933162904137e-05
228671055704.9228,1.0319634209451446e-05
256506507787.43536,8.813417304367506e-06
258428816438.55807,9.433010558740454e-06
223277937037.71057,7.327846814030093e-06
228499059863.3416,1.0120473973064342e-05
178603154025.1707,9.327284796437065e-06
254517621337.02588,7.906464584514809e-06
202372357595.6589,9.621739701664172e-06
185531035551.8831,8.243201964511198e-06
248160863722.42557,1.2110794035629578e-05
196846958405.03836,8.209188922407898e-06
166059755467.67606,9.260718380326367e-06
162668837085.01526,9.151781412204227e-06
238941135378.1275,6.898778420514567e-06
191873551260.0433,1.1739004582219292e-05
236821281385.6593,6.720526236792349e-06
257389085091.8694,1.0831680083176964e-05
198267834581.02563,7.614773226249046e-06
176928530329.53336,7.713098547253749e-06
173478052049.12323,1.1366460744747836e-05
177225910966.49747,8.75805573583066e-06
242851652619.0117,1.034058439285126e-05
256042383831.56265,1.0780487146621614e-05
209103399912.84692,6.722862326559294e-06
235834541495.5897,7.563266827190789e-06
244866744543.07397,8.73370210227531e-06
177713225832.0046,1.1222388550773331e-05
225930677483.4672,1.1256257715108387e-05
172694395131.44653,7.152033024119748e-06
243793504160.97675,6.750727380557371e-06
201815115107.3536,8.405987936579424e-06
187224428144.15628,1.235516111759588e-05
222240493480.3511,8.86898547231925e-06
165054945418.51556,7.107486300747915e-06
165402494043.1526,6.592033090904674e-06
163587543697.86,8.859880697707264e-06
201380550583.3224,7.707663545570987e-06
206315834685.242,1.1260950042863515e-05
207191227346.3655,9.06903267674594e-06
258157415616.2329,7.905859445625693e-06
210456251606.1333,1.1383129642076707e-05
207312112827.69223,1.1915155812591528e-05
214049016660.83875,9.842725194669764e-06
236149627288.93048,8.981363963073876e-06
163931587795.3503,6.561094430723022e-06
171355409308.34088,7.1450580434804125e-06
189527705406.76312,1.0769729675063587e-05
160099700605.33633,7.164297405650645e-06
164872923813.4821,9.818053316368224e-06
215977690564.52545,1.1789571885468846e-05
172825748779.46634,7.885582174408368e-06
184791398475.09952,1.0162639003749335e-05
231695862959.8972,1.0042487876804495e-05
180155260003.1801,9.407250534773984e-06
227038277305.51892,7.925882245719239e-06
186132810054.49905,9.666031689017846e-06
164256480397.9748,1.0702319238080053e-05
186700447733.26428,1.0724327691410956e-05
245945239814.71603,6.98347579235045e-06
213688571884.04565,8.96775762084953e-06
211519238441.3397,1.039700123901576e-05
163680781742.5414,1.1376124920311272e-05
183010111434.4345,8.999366646689161e-06
172420828899.11835,7.895125381006164e-06
195910159765.1324,1.0708482848569912e-05
188893705731.56387,1.240838636526714e-05
167678035451.26193,7.73750284352976e-06
223839997029.15103,8.990804682579303e-06
207237707840.15643,1.1761881157657636e-05
151876599677.06055,8.541072130990452e-06
209307905170.95337,1.1346323611605198e-05
161291849582.49463,1.0106085590457208e-05
148336580125.5089,1.069030765051774e-05
226102981885.42072,1.0496996580415089e-05
184921659075.44843,7.499341616930284e-06
220143528286.81213,6.529466687604098e-06
150997530513.8676,9.044505578799903e-06
186883582949.9329,1.0161621441177451e-05
179857175689.9307,8.505432302871561e-06
225339489670.70523,7.997660118280503e-06
258889848768.30792,7.04453798220042e-06
237729876501.73315,7.380175383160849e-06
148303101403.66818,9.074398996864495e-06
248951276960.3839,1.1555457825313529e-05
259060501092.4734,8.318118798186763e-06
189701943769.33896,9.077661869391232e-06
241653121977.77872,7.087604339725081e-06
203644464978.7087,1.2005267259944506e-05
213642219666.37204,1.2242538988269136e-05
191614088297.47296,7.4081793657903775e-06
194503170127.9628,9.77229823464052e-06
214828583823.49332,7.87548838938594e-06
212642745657.27277,8.10073036038616e-06
252087443397.3116,9.38594042099164e-06
247903837063.69412,1.1196717129859143e-05
172796959887.74655,7.245286187571696e-06
171485577860.8086,8.903389090964335e-06
244860683350.4834,1.2139001287285869e-05
198543938396.36145,1.0556851849904704e-05
169244572428.92383,7.902564390513328e-06
200399533875.0225,6.609465875493562e-06
173367045650.0764,8.97534177005932e-06
240999376661.1649,1.1017097474975689e-05
189317837335.10275,1.031549758665792e-05
209865576966.45416,8.311671806620412e-06
159130004970.85638,1.2247560809287208e-05
148207838410.45728,6.7573407991337685e-06
211617256496.2121,1.1399665300357964e-05
200226178478.44128,1.003803832587093e-05
219533984854.37488,1.2198449380514836e-05
195145352842.1621,8.62258037946455e-06
244931848189.37375,6.801801958855968e-06
149953793878.566,8.762898616382516e-06
190631007688.95236,1.2045405358264418e-05
206446924413.5218,8.422277565778865e-06
177116419169.1271,1.0254211498540588e-05
251010653891.2506,8.575659570203286e-06
153598250957.46967,7.045559329196154e-06
220394745497.72632,1.09989678213692e-05
207790496379.87335,9.20421368389172e-06
181136650377.5099,1.2245484703079762e-05
253743137533.2776,7.128226061345113e-06
202219073959.26556,7.1002057648521104e-06
241890136345.0077,7.308897946715147e-06
238526048865.63052,8.639624826773327e-06
212858011986.28995,1.242655571926512e-05
186012869469.03204,1.0561522523071013e-05
153105450198.48334,1.0704665209235168e-05
224842656231.84396,9.225652526614584e-06
253149022325.5289,1.2330578029040562e-05
188685240733.87085,1.0924866986984128e-05
216521295550.41724,8.588796906783997e-06
201132544075.07407,9.714848861017068e-06
191824882101.44315,9.371517985833532e-06
225221337630.6737,1.1002145543422108e-05
210322425523.6826,6.7971942967538495e-06
258837130261.1006,7.358814998859671e-06
215120295516.3029,9.405696028706278e-06
183314434371.2624,1.2444835146865104e-05
156183594862.8028,7.724486340118916e-06
194715194418.61743,8.374917165128688e-06
171943212892.3811,1.1935177274867136e-05
258629109036.2234,9.828244706851607e-06
203368766061.96725,7.60876612925253e-06
228095447948.35196,1.0381103690928474e-05
166508711028.02496,7.077726673064945e-06
156411444912.85693,1.1634508428838069e-05
238509522048.1256,7.70700978274091e-06
237365733525.93097,1.0753327968844531e-05
155300961635.87677,7.381191544853605e-06
173782444543.18674,7.733991726244817e-06
180388821212.0688,1.0168696308375964e-05
210607524061.9976,7.687401515427588e-06
204994884826.5729,1.0351749645500413e-05
241051739881.51715,1.2290318768183154e-05
193908972625.54056,1.0424070368791505e-05
209900537627.9896,1.061962134758753e-05
236012131052.6233,9.985077228583797e-06
155083927038.72952,7.979464371492501e-06
234879152142.7476,1.096284861534258e-05
186663342779.1976,8.320409111838773e-06
254587967083.56357,1.0859575515330083e-05
152399425293.94812,1.0579577309958266e-05
257880700069.95773,1.1703466907758726e-05
234791343191.838,1.2258891818588806e-05
245897643272.62103,7.977885086786014e-06
205614349021.81915,7.544171024948222e-06
162390344927.75348,8.246770121162356e-06
212257575036.96173,7.43383786957586e-06
183415333978.8056,1.0997308660774536e-05
244541683569.35883,1.087421122088464e-05
197758392015.3793,9.500445385568287e-06
238044437285.5366,9.606613926964408e-06
196042148590.3809,1.0221516079148255e-05
173239798035.07275,9.94861768162962e-06
192413406482.1497,1.1833617714729682e-05
167415949637.53677,7.768936120246755e-06
241964870308.83905,8.933203540126947e-06
207495709996.832,9.381811966468712e-06
181951501519.11316,1.219065553913381e-05
248794805389.46527,1.1036009904862562e-05
184100341176.812,7.093025627194025e-06
228943054592.3062,9.150306311332007e-06
171716300748.99155,1.147468804864835e-05
221739755432.14792,1.0269838084561171e-05
146262951526.37558,1.090883481170302e-05
230370281994.49457,9.68370626316688e-06
161140361826.74753,8.512006697109726e-06
251924440967.76703,6.601591005811933e-06
241580728836.04797,1.1292931745335252e-05
255671558749.9672,1.03427748191623e-05
203654784741.4646,7.849724759627552e-06
238216204440.08972,1.240934611276727e-05
184012895398.339,7.65353756077708e-06
234602914097.47543,9.743966575316605e-06
242946645283.11252,7.294655365442917e-06
153218558466.11334,1.0124826850815511e-05
211507149006.2446,1.1789242232983526e-05
231439376140.3056,1.0428373185450198e-05
226244345764.97827,9.132360941661344e-06
182689371007.59332,9.71703389198851e-06
195391252673.4902,9.673577708499032e-06
207803687545.8253,9.0779324083826e-06
249556711186.1337,1.2346606403118646e-05
172198905016.94653,1.0102502519178371e-05
195708576050.0585,1.02176203061664e-05
174929053418.85828,7.313491394569482e-06
217598002733.9073,1.1918450583381528e-05
238477745914.3628,1.076105280504678e-05
186322737143.3479,1.1215914819480416e-05
227312583666.1726,1.1114074004769573e-05
214183943521.13248,8.978146065438214e-06
153294951894.66266,1.0445716477754756e-05
247805460151.6392,8.815272333960304e-06
178500966641.85687,1.0582838668615154e-05
203795032296.6128,7.837932499850128e-06
180689553969.7844,9.796151718229425e-06
257089760186.6644,9.000045690553085e-06
219318049010.1245,9.877147999516216e-06
174439000931.5655,9.762099698639604e-06
159168960042.16376,7.223597598547843e-06
254321344773.00427,7.479698855147019e-06
252016489466.05307,1.1357285554616636e-05
242228711668.68323,7.040555641958345e-06
239108326916.42804,9.631713485714705e-06
160300680813.17947,6.9714647092004544e-06
245604069401.2068,1.2241523817773642e-05
173466242367.01294,9.29367390212292e-06
239900428142.36264,7.011245295977952e-06
178573094715.98032,1.2132814816544664e-05
224573228966.93716,1.0528887973674091e-05
257378105904.3307,7.817182936373965e-06
222753557266.0837,9.217750713869615e-06
173628086437.1316,1.0330784233806856e-05
195355554924.42368,1.1496701287744438e-05
201496474114.21564,8.062157783552818e-06
165639574449.21,1.1109037023004716e-05
190206653650.1872,9.579955603168096e-06
194252739980.4923,1.1530841903676036e-05
152854768506.38947,6.9306128435069385e-06
214817163362.84503,7.593972380608543e-06
226987513074.72324,1.0487583399253064e-05
199872177404.10083,1.013383340188124e-05
212463025181.55743,9.126337759412058e-06
204252575362.0017,1.0866641184345715e-05
168715041452.82065,8.51712045787887e-06
228601718492.56436,1.1438138962112945e-05
173822672882.52994,1.082421416403949e-05
223628610758.0345,7.311986602543179e-06
190725837797.8037,7.471085051554418e-06
172421132031.41608,1.127164784766466e-05
212772453747.764,1.1452925032825144e-05
216910801604.0746,1.0685396704239276e-05
153095460909.80988,6.789877378618276e-06
244292719746.39343,8.53601472695106e-06
155981473006.9949,9.928999227815034e-06
238869640091.6794,6.725199415119192e-06
235171166155.02704,1.0673432000452528e-05
183537279844.71973,7.324947922435806e-06
187163714211.94687,1.0753184588224456e-05
165365173754.9657,8.9600773564815e-06
184314854051.6186,9.76187655848204e-06
242490157480.9696,1.1493103936629668e-05
200614767976.9574,1.1722276982598974e-05
214084384385.0491,7.647900124524934e-06
161811413510.72144,1.0588143892396897e-05
211805935846.30008,1.0241259384112165e-05
258052616450.7773,1.1674689672726249e-05
208941803441.53137,1.0142630417963236e-05
152461986425.4632,1.0839512104999178e-05
156123510275.7007,1.1168517627564674e-05
183551172561.81036,6.952461126236385e-06
155005507946.4266,1.0496583112063003e-05
150951885397.50266,9.093307242738974e-06
231989996357.0084,7.461599206088002e-06
168560370046.51157,7.209029265809858e-06
151013891781.4815,8.21557262991529e-06
188036045297.7925,7.003248084367115e-06
155066540172.0039,9.733008845329796e-06
148275401007.6719,9.398225508860446e-06
200163501049.71588,8.582273416380413e-06
177705571156.86057,1.164303280270462e-05
165294845098.03455,1.0676112701900905e-05
181267550860.46515,9.524707903833751e-06
234626520880.3697,1.2265106219658129e-05
196403470953.4345,1.0018385146038917e-05
209794787245.37708,8.076768499890058e-06
171696155878.90894,9.129112360687376e-06
245955740609.0478,8.227017949517514e-06
172766800249.8755,1.179864213825163e-05
232103534067.38617,1.1025696683264291e-05
245151522090.05835,9.555981776259664e-06
205029578903.16083,7.789616933767237e-06
213805168795.45343,7.970230341760006e-06
230464253872.21585,7.29982803826267e-06
186053741419.32764,8.877366704475453e-06
177694667566.81158,9.57129220125387e-06
232591470137.11783,8.860254325710548e-06
249977863972.847,1.2405579110615313e-05
244471056786.28928,9.94797320210711e-06
241937528137.99075,8.412106027470503e-06
218711296773.80243,7.717408459480551e-06
223236442396.8113,1.0988067560263596e-05
249073757597.8393,1.193714698226087e-05
257917193632.87323,8.290015724512999e-06
190861051055.58347,1.1263995121958974e-05
240189658421.6005,6.95322020552991e-06
183242545819.0293,9.826038847896344e-06
257546310253.3776,9.147593102668057e-06
226451008405.86255,6.57791984164753e-06
241099140407.8532,9.664900147769153e-06
240316696725.2124,8.090206083860005e-06
202753299912.062,8.84114444668452e-06
208138160260.6597,8.14987560651747e-06
197471091645.28265,1.143957145790465e-05
252929716610.7749,7.0320482569558575e-06
224506009200.97583,8.565836527761313e-06
188311726376.26236,7.296521126810108e-06
156685521097.5482,1.1650788202217587e-05
161804424237.54245,9.563732003316472e-06
174245566281.3282,8.028666177142792e-06
159608274842.02048,1.017167861364454e-05
229991572746.6884,1.1249712312029365e-05
176177618880.57117,9.549963322622854e-06
215335173288.5202,1.0751729409128982e-05
251352811944.36276,7.252299341864652e-06
236875681647.2827,8.729298474520324e-06
181585319321.04648,1.0463358282273744e-05
191999506170.79767,1.037242886502852e-05
248014647105.86664,1.0207368141554116e-05
202092683384.5395,8.29096352438373e-06
235550890386.11523,1.1899070729879016e-05
216750865146.3608,1.2103556596098635e-05
211207176322.15488,9.393703237197597e-06
194187337400.6205,1.029526631267464e-05
226595146350.55005,1.072760138465239e-05
173703587804.4929,1.01465861014872e-05
247641317920.90936,7.172867516492545e-06
226134743685.67468,7.5867614365688515e-06
150888110752.03036,1.191757095336183e-05
190235049820.4599,8.864414673733424e-06
166697068934.44357,8.65998313992665e-06
200815809975.91827,1.0415795165310273e-05
246878577635.3036,8.636925351247211e-06
209386630727.10687,7.671539756518943e-06
227882020540.248,8.02200391483322e-06
182459378714.1867,7.921869414696514e-06
179682228386.1913,1.0233939745701153e-05
150710250195.00253,9.740376135461876e-06
234626649557.874,6.752281053482168e-06
170264975150.72375,6.955138550968469e-06
233238753145.94177,8.333999020965445e-06
168912315523.3688,9.585689828507527e-06
217373164714.59003,9.502200277882411e-06
149405454054.77194,8.540453007724436e-06
167133309888.73376,9.876110334813004e-06
183289095903.99173,1.1384484585064697e-05
247264556009.2741,8.359462374197766e-06
160293932219.34357,7.979808510119553e-06
205468831520.24808,1.0096230104023585e-05
203574418087.085,1.0226047616209924e-05
182606744328.78592,7.804248547981379e-06
212612417030.8401,9.506831513124292e-06
240827528224.10425,1.1726711609304911e-05
166361673929.39224,8.076936698279778e-06
235511179549.98444,1.0399764819009526e-05
197054067169.6952,1.1723772091528374e-05
218424373743.52368,1.011966079206611e-05
233320981882.33463,8.749544926086175e-06
159693616167.51483,1.0338718695619647e-05
159314590973.40442,9.54812376156667e-06
245840795639.3373,8.77586166038298e-06
174379786648.44434,1.0608449115497456e-05
147321917913.14484,7.278992582097994e-06
188122709175.22476,1.1932975254613353e-05
184606088505.41263,8.240102632935703e-06
167528956470.4277,7.4919880793061025e-06
250653202001.2613,1.0083929675662074e-05
159729337188.4285,7.486095556334378e-06
248495875185.3929,1.22058408534539e-05
154070154707.20688,6.690753600351519e-06
146783146509.04718,8.030416807667536e-06
